"","SystemId","SystemName","AgeScore","CalmarScore","CalmarMessage","SharpeScore","StatValueVal","Score","i.CalmarMessage","C2Score"
"1682",28636879,"Conservative Forex",7,4,"",1,-0.27,4,"",4.75
"1683",28638022,"THESPECULATOR",7,4,"",1,0.13,4,"",4.75
"1684",28639499,"AKM ForeX",7,4,"",1,-0.3,4,"",4.75
"1685",28657736,"Forex Assassin Fund",7,4,"",1,0.15,4,"",4.75
"1686",28658452,"Strategic Option Writer",7,4,"",1,0,4,"",4.75
"1687",28664276,"NQdrive",7,4,"",1,-0.19,4,"",4.75
"1688",28668490,"Daily Bread",7,4,"",1,0,4,"",4.75
"1689",28676843,"Market Genius",7,4,"",1,-0.03,4,"",4.75
"1690",28693674,"Sleeper Cell",7,4,"",1,0.06,4,"",4.75
"1691",28694867,"ZIk's Futures System",7,4,"",1,0.05,4,"",4.75
"1692",28694980,"Zik's Forex System",7,4,"",1,0,4,"",4.75
"1693",28699829,"Forex Manager",7,4,"",1,-0.23,4,"",4.75
"1694",28717803,"AG Mechwarrior ES",7,4,"",1,0,4,"",4.75
"1695",28723467,"Pound Yen Killer",7,4,"",1,0,4,"",4.75
"1696",28751184,"Island Trader FX",7,4,"",1,0,4,"",4.75
"1697",28754353,"Leveraged Russell 2000",7,4,"",1,-0.06,4,"",4.75
"1698",28757558,"QQQQ Savant",7,4,"",1,0.8,4,"",4.75
"1699",28761386,"Old1",7,4,"",1,0.38,4,"",4.75
"1700",28770359,"FX-Future Chart-Piranha",7,4,"",1,0,4,"",4.75
"1701",28770669,"FX Pip",7,4,"",1,-0.17,4,"",4.75
"1702",28780918,"End of Day Pairs Trading",7,4,"",1,0.01,4,"",4.75
"1703",28784112,"ALPHA5",7,4,"",1,-0.03,4,"",4.75
"1704",28797068,"Blue Lobster Fund",7,4,"",1,0,4,"",4.75
"1705",28810015,"Scalper FOREX",7,4,"",1,0,4,"",4.75
"1706",28812976,"Scout 5",7,4,"",1,0,4,"",4.75
"1707",28814825,"ArchTrend",7,4,"",1,-0.13,4,"",4.75
"1708",28816488,"GoldenStocks Short Only",7,4,"",1,0.11,4,"",4.75
"1709",28822038,"Woodside YM Trader",7,4,"",1,0,4,"",4.75
"1710",28828167,"Practical Stock Trading",7,4,"",1,-0.22,4,"",4.75
"1711",28856642,"Balanced ROE",7,4,"",1,-0.03,4,"",4.75
"1712",28859851,"Balanced Earnings",7,4,"",1,-0.02,4,"",4.75
"1713",28859897,"Balanced Rating",7,4,"",1,-0.12,4,"",4.75
"1714",28859920,"Balanced Seasonal",7,4,"",1,0.04,4,"",4.75
"1715",28859936,"Balanced Substantial",7,4,"",1,0.19,4,"",4.75
"1716",28871086,"Your Fortune Builder HPZ10M",7,4,"",1,0,4,"",4.75
"1717",28873902,"Top Performers' Steady Gains",7,4,"",1,-0.04,4,"",4.75
"1718",28884991,"Spoos Trader 1",7,4,"",1,0,4,"",4.75
"1719",28889619,"Fundamental Options",7,4,"",1,-0.2,4,"",4.75
"1720",28921713,"Weekly Bottom Fisher",7,4,"",1,-0.17,4,"",4.75
"1721",28929027,"C2 NDX Playground (Abandoned)",7,4,"",1,0,4,"",4.75
"1722",28929686,"Weekly Trend Rider",7,4,"",1,0,4,"",4.75
"1723",28950052,"Designated Traders",7,4,"",1,0.56,4,"",4.75
"1724",28959109,"System 28959109",7,4,"",1,-0.12,4,"",4.75
"1725",28969921,"goldengoose",7,4,"",1,-0.03,4,"",4.75
"1726",29017311,"Test System. Now Closed.",7,4,"",1,0,4,"",4.75
"1727",29019970,"BVC LS",7,4,"",1,-0.15,4,"",4.75
"1728",29022791,"Merlin",7,4,"",1,0.62,4,"",4.75
"1729",29023647,"Kauai",7,4,"",1,0,4,"",4.75
"1730",29046636,"Test system II",7,4,"",1,0.82,4,"",4.75
"1731",29050224,"Alpha Futures Profit",7,4,"",1,-0.26,4,"",4.75
"1732",29061196,"Holly DAX",7,4,"",1,-0.22,4,"",4.75
"1733",29072540,"Spy options",7,4,"",1,-0.25,4,"",4.75
"1734",29080504,"Aggressive Investor",7,4,"",1,0.05,4,"",4.75
"1735",29118253,"Stockmix",7,4,"",1,0.63,4,"",4.75
"1736",29120854,"Motu FX",7,4,"",1,0,4,"",4.75
"1737",29121510,"Sktrading Advice",7,4,"",1,0.04,4,"",4.75
"1738",29121697,"Test Pilot",7,4,"",1,-0.18,4,"",4.75
"1739",29121816,"Weekly Trend Scaler",7,4,"",1,-0.13,4,"",4.75
"1740",29124200,"Forex Signals",7,4,"",1,0.05,4,"",4.75
"1741",29129304,"Impetus",7,4,"",1,-0.14,4,"",4.75
"1742",29130835,"British Pound Counter Trend",7,4,"",1,-0.2,4,"",4.75
"1743",29141080,"Daily edge",7,4,"",1,0,4,"",4.75
"1744",29141425,"Short term oil trends",7,4,"",1,-0.17,4,"",4.75
"1745",29143979,"USS",7,4,"",1,0.61,4,"",4.75
"1746",29144297,"Retracement-Value",7,4,"",1,-0.08,4,"",4.75
"1747",29144775,"Bigmama",7,4,"",1,-0.03,4,"",4.75
"1748",29147559,"Paulz Steady Eddies - Long",7,4,"",1,-0.14,4,"",4.75
"1749",29157070,"Very Aggressive #1 - Started 11/13/07",7,4,"",1,0,4,"",4.75
"1750",29184148,"DaxMachine",7,4,"",1,-0.03,4,"",4.75
"1751",29186184,"MATforex",7,4,"",1,-0.23,4,"",4.75
"1752",29190743,"AAA Forex",7,4,"",1,0,4,"",4.75
"1753",29190871,"Aggressive Futures - Started 11/15/07",7,4,"",1,0,4,"",4.75
"1754",29191675,"NQ emini",7,4,"",1,0.39,4,"",4.75
"1755",29194946,"Eurotrader",7,4,"",1,0,4,"",4.75
"1756",29213458,"Wave Segregation Index - WSI",7,4,"",1,0.1,4,"",4.75
"1757",29214364,"Widow Maker",7,4,"",1,0.95,4,"",4.75
"1758",29214718,"ThetaThief",7,4,"",1,-0.14,4,"",4.75
"1759",29215205,"Forex - 7",7,4,"",1,-0.24,4,"",4.75
"1760",29215285,"Balanced Growth",7,4,"",1,0.25,4,"",4.75
"1761",29215320,"STRATEGIC SUCCESS PORTFOLIO",7,4,"",1,0.11,4,"",4.75
"1762",29216792,"test",7,4,"",1,0.2,4,"",4.75
"1763",29218202,"Acappella-API-II-Fast",7,4,"",1,0,4,"",4.75
"1764",29233541,"ALTITUDE 4X",7,4,"",1,0,4,"",4.75
"1765",29239749,"TTrend-30",7,4,"",1,-0.22,4,"",4.75
"1766",29246597,"Goji Index",7,4,"",1,0,4,"",4.75
"1767",29261068,"mvp-3",7,4,"",1,-0.1,4,"",4.75
"1768",29276043,"QQQ Oscillator",7,4,"",1,0.55,4,"",4.75
"1769",29285260,"Dollar Flow",7,4,"",1,-0.29,4,"",4.75
"1770",29289306,"FX10%",7,4,"",1,-0.23,4,"",4.75
"1771",29289709,"QQQQ Trend Tracker",7,4,"",1,-0.14,4,"",4.75
"1772",29289960,"Test1",7,4,"",1,-0.22,4,"",4.75
"1773",29302246,"Active GBP/JPY",7,4,"",1,-0.04,4,"",4.75
"1774",29305632,"Conservative",7,4,"",1,-0.02,4,"",4.75
"1775",29322638,"1Reason / Robert Weinstein Trading",7,4,"",1,-0.18,4,"",4.75
"1776",29338485,"IQ Futures",7,4,"",1,-0.09,4,"",4.75
"1777",29343758,"Dividend Growth",7,4,"",1,0.14,4,"",4.75
"1778",29353594,"CriticalMassFx",7,4,"",1,0.06,4,"",4.75
"1779",29365789,"Zeal Pair Trading",7,4,"",1,0.09,4,"",4.75
"1780",29376872,"Russell 2000 seasonality",7,4,"",1,0,4,"",4.75
"1781",29379027,"Counter Attack",7,4,"",1,0,4,"",4.75
"1782",29385210,"Ter test. Do not trade this",7,4,"",1,0,4,"",4.75
"1783",29388640,"Quant v1",7,4,"",1,0,4,"",4.75
"1784",29394917,"7months2profit",7,4,"",1,-0.09,4,"",4.75
"1785",29396333,"Index Spreads",7,4,"",1,0.08,4,"",4.75
"1786",29396513,"Echos",7,4,"",1,-0.25,4,"",4.75
"1787",29405400,"Six Markets Portfolio",7,4,"",1,-0.24,4,"",4.75
"1788",29411051,"SelfReliant StockPix",7,4,"",1,-0.1,4,"",4.75
"1789",29425466,"Shuriken",7,4,"",1,0.06,4,"",4.75
"1790",29430152,"Name Being Changed",7,4,"",1,-0.22,4,"",4.75
"1791",29434469,"Shanghai Trader",7,4,"",1,0,4,"",4.75
"1792",29445004,"Fundmaster",7,4,"",1,0.01,4,"",4.75
"1793",29446962,"CHFJPY-Mover",7,4,"",1,-0.18,4,"",4.75
"1794",29447692,"Global LargeCap",7,4,"",1,0.56,4,"",4.75
"1795",29449155,"VX-01",7,4,"",1,0,4,"",4.75
"1796",29449383,"SP Crawler",7,4,"",1,0,4,"",4.75
"1797",29449474,"Optional Trading",7,4,"",1,0,4,"",4.75
"1798",29449893,"Super Duper FX system",7,4,"",1,0,4,"",4.75
"1799",29455576,"Intensive Care",7,4,"",1,0,4,"",4.75
"1800",29463784,"UP!",7,4,"",1,0,4,"",4.75
"1801",29466709,"ER2 Trading",7,4,"",1,0,4,"",4.75
"1802",29487608,"Gold Survivor Eurex Mini Portfolio",7,4,"",1,0.16,4,"",4.75
"1803",29487643,"24trading",7,4,"",1,0,4,"",4.75
"1804",29492898,"VOLPE SWING FX",7,4,"",1,-0.17,4,"",4.75
"1805",29504706,"'",7,4,"",1,-0.13,4,"",4.75
"1806",29507573,"Gold Survivor Eurex Portfolio",7,4,"",1,0,4,"",4.75
"1807",29526538,"Effluent",7,4,"",1,0.12,4,"",4.75
"1808",29535335,"The Disciplined Investor",7,4,"",1,0.02,4,"",4.75
"1809",29536485,"GIZMO Trading",7,4,"",1,0.21,4,"",4.75
"1810",29545581,"10%",7,4,"",1,0.1,4,"",4.75
"1811",29562250,"HT-TradingAdvice",7,4,"",1,-0.07,4,"",4.75
"1812",29562298,"DowMachine",7,4,"",1,0,4,"",4.75
"1813",29563011,"The Psycho's Forex Delusions",7,4,"",1,-0.55,4,"",4.75
"1814",29563163,"Low Risk Forex",7,4,"",1,0,4,"",4.75
"1815",29568938,"Ursa",7,4,"",1,0.04,4,"",4.75
"1816",29576920,"BigSystem",7,4,"",1,0.02,4,"",4.75
"1817",29579703,"Pathfinder",7,4,"",1,0,4,"",4.75
"1818",29582762,"greed is good",7,4,"",1,0,4,"",4.75
"1819",29584375,"4x Forex",7,4,"",1,-0.33,4,"",4.75
"1820",29592157,"M3",7,4,"",1,0.06,4,"",4.75
"1821",29594253,"29594253",7,4,"",1,0,4,"",4.75
"1822",29620010,"ArmadilloTrader",7,4,"",1,0,4,"",4.75
"1823",29621490,"100x Forex",7,4,"",1,0,4,"",4.75
"1824",29623840,"Dow Continuation",7,4,"",1,0,4,"",4.75
"1825",29653148,"Pipsociety",7,4,"",1,-0.05,4,"",4.75
"1826",29653257,"CleanBar",7,4,"",1,0,4,"",4.75
"1827",29653717,"Jont Forex Fund",7,4,"",1,0,4,"",4.75
"1828",29657626,"Ready for take off",7,4,"",1,0.04,4,"",4.75
"1829",29663445,"Market Advantage",7,4,"",1,-0.04,4,"",4.75
"1830",29666849,"Crocodile",7,4,"",1,-0.25,4,"",4.75
"1831",29668147,"SMA",7,4,"",1,0.43,4,"",4.75
"1832",29668684,"Tradersday",7,4,"",1,-0.13,4,"",4.75
"1833",29703778,"Top Performers' Conservative Portfolio",7,4,"",1,0.08,4,"",4.75
"1834",29713313,"EuroFx-Machine",7,4,"",1,0,4,"",4.75
"1835",29719956,"5-7 points in the S&P",7,4,"",1,0,4,"",4.75
"1836",29719984,"SP Slugger",7,4,"",1,0.11,4,"",4.75
"1837",29723365,"Trading Guide",7,4,"",1,0,4,"",4.75
"1838",29728664,"Best market chances",7,4,"",1,0.28,4,"",4.75
"1839",29738397,"ES Trend Catcher",7,4,"",1,-0.03,4,"",4.75
"1840",29739206,"Corporate Investments",7,4,"",1,0,4,"",4.75
"1841",29739801,"Marketcat Premium",7,4,"",1,0,4,"",4.75
"1842",29739856,"Marketcat Select",7,4,"",1,-0.05,4,"",4.75
"1843",29754264,"Test System FFX",7,4,"",1,0,4,"",4.75
"1844",29757225,"Maison",7,4,"",1,0.01,4,"",4.75
"1845",29768706,"PerfectSenseFX",7,4,"",1,0.03,4,"",4.75
"1846",29778970,"Trading System #1",7,4,"",1,0,4,"",4.75
"1847",29780521,"GojiTrader(Diversified Portfolio)",7,4,"",1,-0.09,4,"",4.75
"1848",29802956,"Fx Genesis",7,4,"",1,-0.12,4,"",4.75
"1849",29804924,"RSI BREAKOUT",7,4,"",1,-0.01,4,"",4.75
"1850",29819391,"Better TRIN Emini System",7,4,"",1,-0.02,4,"",4.75
"1851",29820373,"Swing-FX",7,4,"",1,-0.07,4,"",4.75
"1852",29835576,"FX Dream",7,4,"",1,-0.01,4,"",4.75
"1853",29839097,"NQMIX",7,4,"",1,0,4,"",4.75
"1854",29867173,"LongHauler (suspended 04Nov2008)",7,4,"",1,-0.13,4,"",4.75
"1855",29867445,"Dividend Income",7,4,"",1,0.07,4,"",4.75
"1856",29875118,"ForexSystem",7,4,"",1,-0.06,4,"",4.75
"1857",29896680,"Forex Follow Trader",7,4,"",1,0.23,4,"",4.75
"1858",29897812,"A-Z",7,4,"",1,-0.1,4,"",4.75
"1859",29898225,"Mr Ben",7,4,"",1,0,4,"",4.75
"1860",29898833,"Alpha",7,4,"",1,-0.2,4,"",4.75
"1861",29900121,"Pairs Trading SDS SSO Scalper",7,4,"",1,0.01,4,"",4.75
"1862",29900714,"D-Mac",7,4,"",1,-0.04,4,"",4.75
"1863",29901825,"Swing Big",7,4,"",1,0.46,4,"",4.75
"1864",29902038,"DeltaHedge (E)lite",7,4,"",1,0.08,4,"",4.75
"1865",29902454,"Testing System",7,4,"",1,0,4,"",4.75
"1866",29903245,"Lira",7,4,"",1,0.1,4,"",4.75
"1867",29904896,"Core_Trend",7,4,"",1,-0.22,4,"",4.75
"1868",29904997,"Index Scalper",7,4,"",1,0,4,"",4.75
"1869",29919215,"Kyla",7,4,"",1,-0.04,4,"",4.75
"1870",29923052,"Viking II",7,4,"",1,0,4,"",4.75
"1871",29924235,"Fearless",7,4,"",1,0.29,4,"",4.75
"1872",29931381,"Market Logic Long-Only Equity/Index",7,4,"",1,-0.11,4,"",4.75
"1873",29932099,"Mason spreadtrader",7,4,"",1,0.62,4,"",4.75
"1874",29936938,"Market Mood Oscillator",7,4,"",1,0.12,4,"",4.75
"1875",29936961,"Swing-ETF",7,4,"",1,0.1,4,"",4.75
"1876",29945004,"Asgard II",7,4,"",1,0.14,4,"",4.75
"1877",29958910,"X1",7,4,"",1,0.02,4,"",4.75
"1878",29958914,"Chameleon-FX4",7,4,"",1,0.09,4,"",4.75
"1879",29961873,"Alcove Alpha Fund",7,4,"",1,0.47,4,"",4.75
"1880",29962729,"fibo",7,4,"",1,0,4,"",4.75
"1881",29970810,"Foxy T-Bond",7,4,"",1,-0.01,4,"",4.75
"1882",29985843,"31G",7,4,"",1,0.2,4,"",4.75
"1883",29987971,"TFG",7,4,"",1,0.16,4,"",4.75
"1884",29991139,"unsupported",7,4,"",1,0,4,"",4.75
"1885",29991518,"v8-3 Eurostoxx50",7,4,"",1,0.03,4,"",4.75
"1886",29991609,"stock explosion",7,4,"",1,-0.08,4,"",4.75
"1887",29998676,"Test Coll2 A",7,4,"",1,0,4,"",4.75
"1888",29999125,"Benchmarq test",7,4,"",1,0,4,"",4.75
"1889",30012300,"Aggressive Alpha",7,4,"",1,0,4,"",4.75
"1890",30044967,"FlexCan",7,4,"",1,0.36,4,"",4.75
"1891",30052702,"Cheshire Cat",7,4,"",1,0.01,4,"",4.75
"1892",30059924,"Long Only Commodities",7,4,"",1,0.04,4,"",4.75
"1893",30064377,"Stoic Index Trading Strategy",7,4,"",1,0.31,4,"",4.75
"1894",30067942,"Island Trader",7,4,"",1,0,4,"",4.75
"1895",30070387,"System 30070387",7,4,"",1,0.04,4,"",4.75
"1896",30071390,"Protect the money",7,4,"",1,0,4,"",4.75
"1897",30088484,"positive trading",7,4,"",1,0.04,4,"",4.75
"1898",30091398,"System 30091398",7,4,"",1,-0.03,4,"",4.75
"1899",30092309,"System 30092309",7,4,"",1,0.09,4,"",4.75
"1900",30093900,"P & V",7,4,"",1,-0.3,4,"",4.75
"1901",30094834,"Sunrise Trading",7,4,"",1,0,4,"",4.75
"1902",30120260,"Brown Trout",7,4,"",1,-0.22,4,"",4.75
"1903",30120683,"Callaway Traders",7,4,"",1,-0.15,4,"",4.75
"1904",30133681,"Add momentum Forex system",7,4,"",1,0.34,4,"",4.75
"1905",30162164,"c2",7,4,"",1,-0.04,4,"",4.75
"1906",30178970,"Forex Artist",7,4,"",1,0.3,4,"",4.75
"1907",30184333,"ROBIN HOOD",7,4,"",1,0.03,4,"",4.75
"1908",30187293,"Weathervane",7,4,"",1,-0.03,4,"",4.75
"1909",30187342,"Hacked to Death",7,4,"",1,0,4,"",4.75
"1910",30187428,"TOTAL BALANCE SYSTEM",7,4,"",1,0.68,4,"",4.75
"1911",30188020,"Forex Trade Maestro",7,4,"",1,0,4,"",4.75
"1912",30188596,"SuperHedge",7,4,"",1,0,4,"",4.75
"1913",30188613,"Core_Stocks",7,4,"",1,0,4,"",4.75
"1914",30189321,"IronTrend",7,4,"",1,0.05,4,"",4.75
"1915",30214590,"Index Options Writer",7,4,"",1,0,4,"",4.75
"1916",30225807,"Cage I",7,4,"",1,0,4,"",4.75
"1917",30229950,"Discontinued.",7,4,"",1,0.81,4,"",4.75
"1918",30230484,"Coriolis Forex Club",7,4,"",1,0.01,4,"",4.75
"1919",30260582,"Dynamic Hedging",7,4,"",1,0.1,4,"",4.75
"1920",30276604,"Team Aphid Daily",7,4,"",1,-0.07,4,"",4.75
"1921",30278574,"Currency Trader",7,4,"",1,0,4,"",4.75
"1922",30315851,"ProStockSystems",7,4,"",1,-0.05,4,"",4.75
"1923",30318563,"Million Dollar Chaser",7,4,"",1,0.24,4,"",4.75
"1924",30320406,"ES1",7,4,"",1,0,4,"",4.75
"1925",30321970,"BRICK",7,4,"",1,0.32,4,"",4.75
"1926",30322708,"Daily Price Adjustment System",7,4,"",1,0.05,4,"",4.75
"1927",30324108,"!! Geronimo !!",7,4,"",1,0,4,"",4.75
"1928",30324795,"Beanstalk",7,4,"",1,0,4,"",4.75
"1929",30331950,"Sunrise",7,4,"",1,0,4,"",4.75
"1930",30368438,"Short Squeeze",7,4,"",1,-0.05,4,"",4.75
"1931",30375799,"RPM Futures",7,4,"",1,0,4,"",4.75
"1932",30411423,"LPR Quantitative Day Trading System",7,4,"",1,0.08,4,"",4.75
"1933",30411721,"TRADING KNOCKOUT",7,4,"",1,-0.11,4,"",4.75
"1934",30415311,"ETF Timer",7,4,"",1,0.08,4,"",4.75
"1935",30435457,"ETF Portfolio Trader",7,4,"",1,-0.05,4,"",4.75
"1936",30437120,"FXOne",7,4,"",1,0.43,4,"",4.75
"1937",30447064,"EWP plus",7,4,"",1,0.53,4,"",4.75
"1938",30447240,"Weekly Profit",7,4,"",1,0,4,"",4.75
"1939",30454023,"FXDMAC",7,4,"",1,0.23,4,"",4.75
"1940",30455577,"Violet",7,4,"",1,0.17,4,"",4.75
"1941",30488153,"Technical Signals BD",7,4,"",1,-0.25,4,"",4.75
"1942",30490359,"LOOK AT ME",7,4,"",1,-0.33,4,"",4.75
"1943",30510590,"fx 0703",7,4,"",1,0.28,4,"",4.75
"1944",30510899,"kl 0201",7,4,"",1,-0.08,4,"",4.75
"1945",30544790,"FX-Fuji Swing Trader",7,4,"",1,-0.01,4,"",4.75
"1946",30566068,"> Insert Fancy Name",7,4,"",1,-0.13,4,"",4.75
"1947",30568309,"xUpgraded and replaced w MMO2.0",7,4,"",1,0.28,4,"",4.75
"1948",30572171,"The Profit",7,4,"",1,-0.26,4,"",4.75
"1949",30572223,"Combo killer",7,4,"",1,0,4,"",4.75
"1950",30575556,"constantine",7,4,"",1,0.27,4,"",4.75
"1951",30575576,"MBO",7,4,"",1,-0.01,4,"",4.75
"1952",30576470,"Awib",7,4,"",1,-0.19,4,"",4.75
"1953",30587908,"Bulls Only",7,4,"",1,0.03,4,"",4.75
"1954",30587930,"bulls and bears",7,4,"",1,0.2,4,"",4.75
"1955",30603179,"Ultra",7,4,"",1,0,4,"",4.75
"1956",30604071,"4071",7,4,"",1,-0.16,4,"",4.75
"1957",30607499,"FXTRTest1",7,4,"",1,0,4,"",4.75
"1958",30615071,"FracMap Intraday Futures Take 2!",7,4,"",1,0,4,"",4.75
"1959",30628057,"FX TB Funds",7,4,"",1,-0.04,4,"",4.75
"1960",30640921,"MDTS",7,4,"",1,0,4,"",4.75
"1961",30649059,"Forexi Systema",7,4,"",1,-0.03,4,"",4.75
"1962",30653823,"Black Diamond",7,4,"",1,-0.22,4,"",4.75
"1963",30658981,"10 Year Note Trader",7,4,"",1,0,4,"",4.75
"1964",30663157,"Hedge.Fx",7,4,"",1,-0.12,4,"",4.75
"1965",30673714,"c1",7,4,"",1,-0.16,4,"",4.75
"1966",30679965,"Smart FX",7,4,"",1,0,4,"",4.75
"1967",30681096,"Charger",7,4,"",1,0,4,"",4.75
"1968",30682339,"Darlingtonia californica QQQQ",7,4,"",1,0.11,4,"",4.75
"1969",30686060,"NQ West",7,4,"",1,0,4,"",4.75
"1970",30686196,"Market Darlings",7,4,"",1,-0.26,4,"",4.75
"1971",30691159,"HH (Hold&Hope)",7,4,"",1,0.35,4,"",4.75
"1972",30703131,"QE Subscriber Letter",7,4,"",1,0.22,4,"",4.75
"1973",30704346,"Peippo Consult PA",7,4,"",1,-0.11,4,"",4.75
"1974",30706915,"Trading-2-Live",7,4,"",1,0.17,4,"",4.75
"1975",30715110,"Filtered FX Trades",7,4,"",1,0,4,"",4.75
"1976",30718464,"Pocket Change",7,4,"",1,0,4,"",4.75
"1977",30729606,"Black Box",7,4,"",1,0.12,4,"",4.75
"1978",30733501,"Stoic Investments",7,4,"",1,0,4,"",4.75
"1979",30733712,"Laser DayTrade",7,4,"",1,0,4,"",4.75
"1980",30735254,"Volume Divergence",7,4,"",1,-0.17,4,"",4.75
"1981",30738238,"Retirement is closer than you think",7,4,"",1,0,4,"",4.75
"1982",30745697,"Stellar--not supp. since 08.22.08",7,4,"",1,0,4,"",4.75
"1983",30750393,"Laser2",7,4,"",1,0,4,"",4.75
"1984",30758769,"SWING BABE",7,4,"",1,-0.15,4,"",4.75
"1985",30760184,"Nimble-FX",7,4,"",1,0,4,"",4.75
"1986",30760461,"SwingProfits",7,4,"",1,-0.1,4,"",4.75
"1987",30762976,"BigCap Trader Longer-Term",7,4,"",1,0.01,4,"",4.75
"1988",30763174,"Darlingtonia californica Google",7,4,"",1,0.13,4,"",4.75
"1989",30763190,"Darlingtonia californica SPY",7,4,"",1,-0.13,4,"",4.75
"1990",30763224,"Darlingtonia californica",7,4,"",1,-0.15,4,"",4.75
"1991",30763286,"Z-2",7,4,"",1,0.12,4,"",4.75
"1992",30763562,"KC Partners (closed)",7,4,"",1,0.12,4,"",4.75
"1993",30763625,"Daily Trader 1",7,4,"",1,0,4,"",4.75
"1994",30769016,"Arbix",7,4,"",1,-0.02,4,"",4.75
"1995",30772993,"Trend BLTR",7,4,"",1,-0.14,4,"",4.75
"1996",30793757,"X Diamond",7,4,"",1,-0.01,4,"",4.75
"1997",30807021,"SwingMaster",7,4,"",1,0,4,"",4.75
"1998",30808140,"Macro",7,4,"",1,-0.02,4,"",4.75
"1999",30828358,"Probot",7,4,"",1,0.11,4,"",4.75
"2000",30836801,"123",7,4,"",1,0,4,"",4.75
"2001",30848338,"Joshua Tree (Forex)",7,4,"",1,-0.14,4,"",4.75
"2002",30854752,"TWI Capital Diversified",7,4,"",1,0.04,4,"",4.75
"2003",30863221,"Profit $calper",7,4,"",1,-0.01,4,"",4.75
"2004",30866221,"Sharp&Smart",7,4,"",1,-0.18,4,"",4.75
"2005",30867902,"TradeMaster",7,4,"",1,0,4,"",4.75
"2006",30868806,"raptor",7,4,"",1,0,4,"",4.75
"2007",30869335,"PivotCam",7,4,"",1,0.32,4,"",4.75
"2008",30870100,"x1st try MMO for stocks",7,4,"",1,-0.13,4,"",4.75
"2009",30873120,"KC Futures (closed)",7,4,"",1,-0.1,4,"",4.75
"2010",30875056,"KC Hedge (closed Dec 2010)",7,4,"",1,0.07,4,"",4.75
"2011",30876976,"D 12",7,4,"",1,-0.19,4,"",4.75
"2012",30880181,"BET ON ME FX",7,4,"",1,0.12,4,"",4.75
"2013",30881324,"Stock Trend Tracker",7,4,"",1,-0.22,4,"",4.75
"2014",30882225,") + 2 - (",7,4,"",1,0.25,4,"",4.75
"2015",30903114,"2dayFx",7,4,"",1,-0.19,4,"",4.75
"2016",30907419,"Crystal Ball",7,4,"",1,0.45,4,"",4.75
"2017",30924287,"ST TREND",7,4,"",1,1.03,4,"",4.75
"2018",30924914,"FXeasyTrader",7,4,"",1,0.04,4,"",4.75
"2019",30930444,"GapPlays",7,4,"",1,0.37,4,"",4.75
"2020",30958584,"Forex",7,4,"",1,-0.18,4,"",4.75
"2021",30978955,"Daily Profit",7,4,"",1,0,4,"",4.75
"2022",30984623,"Simple Forex",7,4,"",1,0.33,4,"",4.75
"2023",30991427,"Neutral Range",7,4,"",1,0.32,4,"",4.75
"2024",31027037,"FRONT RUNNER SP500",7,4,"",1,-0.46,4,"",4.75
"2025",31047801,"system inactive as of 3/24/08",7,4,"",1,0,4,"",4.75
"2026",31059165,"StairStep",7,4,"",1,-0.03,4,"",4.75
"2027",31069030,"Futures Focus",7,4,"",1,-0.21,4,"",4.75
"2028",31082140,"KC E-mini (closed)",7,4,"",1,-0.1,4,"",4.75
"2029",31093692,"Karan Doshi SPX500 Options",7,4,"",1,0,4,"",4.75
"2030",31096717,"II Mirror Forex SYS",7,4,"",1,0,4,"",4.75
"2031",31106815,"EasyRider",7,4,"",1,0.08,4,"",4.75
"2032",31113179,"CCF EU/YM emini",7,4,"",1,0,4,"",4.75
"2033",31117197,"YM Future 35S",7,4,"",1,-0.22,4,"",4.75
"2034",31123580,"Agar",7,4,"",1,-0.01,4,"",4.75
"2035",31125393,"5393",7,4,"",1,0.03,4,"",4.75
"2036",31128709,"TraderW ES Daytrader",7,4,"",1,-0.04,4,"",4.75
"2037",31138456,"KC Leader (closed)",7,4,"",1,0.04,4,"",4.75
"2038",31166857,"Tailgate",7,4,"",1,-0.19,4,"",4.75
"2039",31167128,"trying again",7,4,"",1,0.13,4,"",4.75
"2040",31169378,"Cobra Trader R2 DAX Future",7,4,"",1,-0.05,4,"",4.75
"2041",31172510,"Pbar_E-mini S&P 500 (ES)",7,4,"",1,0,4,"",4.75
"2042",31172970,"xStick with the original-retired",7,4,"",1,-0.25,4,"",4.75
"2043",31187064,"TMD:Trader",7,4,"",1,0.11,4,"",4.75
"2044",31187097,"TMD:Stocks",7,4,"",1,-0.04,4,"",4.75
"2045",31190907,"KC Elite (closed)",7,4,"",1,-0.1,4,"",4.75
"2046",31191209,"MarketBandits Short Ver 20.13",7,4,"",1,-0.12,4,"",4.75
"2047",31191221,"prometheus",7,4,"",1,0,4,"",4.75
"2048",31193325," Daily Tech Fades",7,4,"",1,0,4,"",4.75
"2049",31199680,"SlowFx",7,4,"",1,0,4,"",4.75
"2050",31200765,"Profit-45",7,4,"",1,-0.07,4,"",4.75
"2051",31210548,"Marketcat Metal",7,4,"",1,0,4,"",4.75
"2052",31243535,"Gulf Stream 10",7,4,"",1,0.05,4,"",4.75
"2053",31249378,"xMM DayTrader - eMini",7,4,"",1,0,4,"",4.75
"2054",31250319,"dropped test 1",7,4,"",1,-0.2,4,"",4.75
"2055",31273197,"longlegs",7,4,"",1,-0.13,4,"",4.75
"2056",31280021,"test1",7,4,"",1,0,4,"",4.75
